family_group,family,task_id,m,n,k,config_id,block_size,num_warps,num_stages,shape_json,config_json,median_ms,effective_gbps,score,validation_error
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,16,2048,1,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 1}",0.004896000027656555,0.7320261396557759,5.3193367281233055,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,17,2048,1,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 1}",0.004896000027656555,0.7320261396557759,5.3193367281233055,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,18,2048,1,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 1}",0.004896000027656555,0.7320261396557759,5.3193367281233055,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,19,2048,1,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 1}",0.004896000027656555,0.7320261396557759,5.3193367281233055,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,20,2048,2,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 2}",0.004480000119656324,0.7999999786327997,5.408132205846242,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,21,2048,2,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 2}",0.004480000119656324,0.7999999786327997,5.408132205846242,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,22,2048,2,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 2}",0.004480000119656324,0.7999999786327997,5.408132205846242,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,23,2048,2,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 2}",0.004480000119656324,0.7999999786327997,5.408132205846242,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,24,2048,4,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 4}",0.0044479998759925365,0.8057554181474114,5.415300749913232,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,25,2048,4,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 4}",0.0044479998759925365,0.8057554181474114,5.415300749913232,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,26,2048,4,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 4}",0.0044479998759925365,0.8057554181474114,5.415300749913232,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,27,2048,4,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 4}",0.0044479998759925365,0.8057554181474114,5.415300749913232,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,28,2048,8,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 8}",0.0044479998759925365,0.8057554181474114,5.415300749913232,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,29,2048,8,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 8}",0.0044479998759925365,0.8057554181474114,5.415300749913232,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,30,2048,8,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 8}",0.0044479998759925365,0.8057554181474114,5.415300749913232,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,31,2048,8,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 8}",0.0044479998759925365,0.8057554181474114,5.415300749913232,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,32,4096,1,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 1}",0.004736000206321478,0.7567567237890275,5.352562337835932,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,33,4096,1,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 1}",0.004736000206321478,0.7567567237890275,5.352562337835932,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,34,4096,1,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 1}",0.004736000206321478,0.7567567237890275,5.352562337835932,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,35,4096,1,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 1}",0.004736000206321478,0.7567567237890275,5.352562337835932,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,36,4096,2,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 2}",0.004575999919325113,0.7832167970248965,5.386930042534642,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,37,4096,2,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 2}",0.004575999919325113,0.7832167970248965,5.386930042534642,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,38,4096,2,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 2}",0.004575999919325113,0.7832167970248965,5.386930042534642,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,39,4096,2,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 2}",0.004575999919325113,0.7832167970248965,5.386930042534642,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,40,4096,4,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 4}",0.004480000119656324,0.7999999786327997,5.408132205846242,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,41,4096,4,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 4}",0.004480000119656324,0.7999999786327997,5.408132205846242,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,42,4096,4,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 4}",0.004480000119656324,0.7999999786327997,5.408132205846242,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,43,4096,4,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 4}",0.004480000119656324,0.7999999786327997,5.408132205846242,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,44,4096,8,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 8}",0.004480000119656324,0.7999999786327997,5.408132205846242,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,45,4096,8,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 8}",0.004480000119656324,0.7999999786327997,5.408132205846242,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,46,4096,8,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 8}",0.004480000119656324,0.7999999786327997,5.408132205846242,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,47,4096,8,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 8}",0.004480000119656324,0.7999999786327997,5.408132205846242,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,48,8192,1,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 8192, ""num_stages"": 1, ""num_warps"": 1}",0.005344000179320574,0.6706586601304462,5.231780809192297,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,49,8192,1,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 1}",0.005344000179320574,0.6706586601304462,5.231780809192297,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,50,8192,1,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 1}",0.005375999957323074,0.6666666719589442,5.225810683699705,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,51,8192,1,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 8192, ""num_stages"": 4, ""num_warps"": 1}",0.005344000179320574,0.6706586601304462,5.231780809192297,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,52,8192,2,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 8192, ""num_stages"": 1, ""num_warps"": 2}",0.004767999984323978,0.7516778548203269,5.345828352506844,0.0009758472442626953
QWEN,rmsnorm,qwen05b_rmsnorm_decode_m1_n896_seq1_ctx128,1,896,0,53,8192,2,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""rmsnorm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 0, ""m"": 1, ""mode"": ""decode"", ""mode_id"": 2, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 896, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""rmsnorm"", ""role_id"": 1, ""seq_len"": 1}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 2}",0.004767999984323978,0.7516778548203269,5.345828352506844,0.0009758472442626953
